node_id,x_coord,y_coord
198,1521905.9432056753,1000629.0291030568
199,1521912.9423966403,1000628.9226801463
200,1521919.9415876053,1000628.8162572358
201,1521926.9407785702,1000628.7098343254
202,1521933.9399695352,1000628.6034114149
203,1521940.9391605002,1000628.4969885043
204,1521947.9383514652,1000628.3905655938
205,1521954.9375424301,1000628.2841426834
206,1521961.936733395,1000628.1777197729
207,1521968.93592436,1000628.0712968624
208,1521975.935115325,1000627.9648739519
209,1521982.93430629,1000627.8584510414
210,1521989.933497255,1000627.7520281309
211,1521996.93268822,1000627.6456052205
212,1522003.931879185,1000627.53918231
213,1522010.9310701499,1000627.4327593994
214,1522017.9302611148,1000627.326336489
215,1522024.9294520798,1000627.2199135785
216,1522031.9286430448,1000627.113490668
217,1522038.9278340098,1000627.0070677575
218,1522045.9270249747,1000626.900644847
219,1522052.9262159397,1000626.7942219365
220,1522059.9254069047,1000626.687799026
221,1522066.9245978696,1000626.5813761156
222,1522073.9237888346,1000626.4749532051
223,1522080.9229797996,1000626.3685302945
224,1522087.9221707645,1000626.262107384
225,1522094.9213617295,1000626.1556844736
226,1522101.9205526945,1000626.0492615631
227,1522108.9197436594,1000625.9428386526
228,1522115.9189346244,1000625.8364157421
229,1522122.9181255894,1000625.7299928316
230,1522129.9173165543,1000625.6235699211
231,1522136.9165075193,1000625.5171470107
232,1522143.9156984843,1000625.4107241002
233,1522150.9148894493,1000625.3043011896
234,1522157.9140804142,1000625.1978782791
235,1522164.9132713792,1000625.0914553687
236,1522171.9124623442,1000624.9850324582
237,1522178.9116533091,1000624.8786095477
238,1522185.910844274,1000624.7721866372
239,1522192.910035239,1000624.6657637267
240,1522199.909226204,1000624.5593408162
241,1522206.908417169,1000624.4529179058
242,1522213.907608134,1000624.3464949953
243,1522220.906799099,1000624.2400720847
244,1522227.905990064,1000624.1336491742
245,1522234.9051810289,1000624.0272262638
246,1522241.9043719938,1000623.9208033533
247,1522248.9035629588,1000623.8143804428
248,1522255.9027539238,1000623.7079575323
249,1522262.9019448888,1000623.6015346218
250,1522269.9011358537,1000623.4951117113
251,1522276.9003268187,1000623.3886888009
252,1522283.8995177837,1000623.2822658904
253,1522290.8987087486,1000623.1758429798
254,1522297.8978997136,1000623.0694200693
255,1522304.8970906786,1000622.9629971589
256,1522311.8962816435,1000622.8565742484
257,1522318.8954726085,1000622.7501513379
258,1522325.8946635735,1000622.6437284274
259,1522332.8938545384,1000622.5373055169
260,1522339.8930455034,1000622.4308826064
261,1522346.8922364684,1000622.324459696
262,1522353.8914274334,1000622.2180367855
263,1522360.8906183983,1000622.1116138749
264,1522367.8898093633,1000622.0051909644
265,1522374.8890003283,1000621.898768054
266,1522381.8881912932,1000621.7923451435
267,1522386.748944309,1000621.7184372467
268,1521876.1147161375,1000622.4639946881
269,1521879.1094801445,1000616.1369583722
270,1521882.1042441514,1000609.8099220563
271,1521885.099008158,1000603.4828857403
272,1521888.093772165,1000597.1558494244
273,1521891.088536172,1000590.8288131085
274,1521894.0833001789,1000584.5017767926
275,1521897.0780641858,1000578.1747404767
276,1521900.0728281927,1000571.8477041607
277,1521903.0675921994,1000565.5206678448
278,1521906.0623562064,1000559.1936315289
279,1521909.0571202133,1000552.866595213
280,1521912.0518842202,1000546.539558897
281,1521915.0466482271,1000540.2125225811
282,1521918.0414122338,1000533.8854862652
283,1521921.0361762408,1000527.5584499493
284,1521924.0309402477,1000521.2314136333
285,1521927.0257042546,1000514.9043773174
286,1521930.0204682616,1000508.5773410015
287,1521933.0152322685,1000502.2503046856
288,1521936.0099962752,1000495.9232683696
289,1521939.004760282,1000489.5962320537
290,1521941.999524289,1000483.2691957378
291,1521944.994288296,1000476.9421594219
292,1521947.989052303,1000470.6151231059
293,1521950.9838163096,1000464.28808679
294,1521953.9785803165,1000457.9610504741
295,1521956.9733443235,1000451.6340141582
296,1521959.9681083304,1000445.3069778421
297,1521962.9628723373,1000438.9799415262
298,1521965.9576363442,1000432.6529052103
299,1521968.952400351,1000426.3258688943
300,1521971.9471643579,1000419.9988325784
301,1521974.9419283648,1000413.6717962625
302,1521977.9366923717,1000407.3447599466
303,1521980.9314563787,1000401.0177236306
304,1521983.9262203854,1000394.6906873147
305,1521986.9209843923,1000388.3636509988
306,1521989.9157483992,1000382.0366146829
307,1521992.9105124061,1000375.709578367
308,1521995.905276413,1000369.382542051
309,1521998.90004042,1000363.0555057351
310,1522001.8948044267,1000356.7284694192
311,1522004.8895684336,1000350.4014331033
312,1522007.8843324406,1000344.0743967873
313,1522010.8790964475,1000337.7473604714
314,1522013.8738604544,1000331.4203241555
315,1522016.868624461,1000325.0932878396
316,1522019.863388468,1000318.7662515236
317,1522022.858152475,1000312.4392152077
318,1522025.852916482,1000306.1121788918
319,1522028.8476804888,1000299.7851425759
320,1522031.8424444958,1000293.4581062599
321,1522034.8372085025,1000287.131069944
322,1522037.8319725094,1000280.8040336281
323,1522040.8267365163,1000274.4769973122
324,1522043.8215005232,1000268.1499609962
325,1522046.8162645302,1000261.8229246803
326,1522049.8110285369,1000255.4958883644
327,1522052.8057925438,1000249.1688520485
328,1522055.8005565507,1000242.8418157325
329,1522058.7953205577,1000236.5147794166
330,1522061.7900845646,1000230.1877431007
331,1522064.7848485715,1000223.8607067848
332,1522067.7796125782,1000217.5336704688
333,1522070.7743765851,1000211.2066341529
334,1522073.769140592,1000204.879597837
335,1522076.763904599,1000198.5525615211
336,1522079.758668606,1000192.2255252051
337,1522082.7534326126,1000185.8984888892
338,1522085.7481966196,1000179.5714525733
339,1522088.7429606265,1000173.2444162574
340,1522091.7377246334,1000166.9173799414
341,1522094.7324886404,1000160.5903436255
342,1522097.7272526473,1000154.2633073096
343,1522100.722016654,1000147.9362709937
344,1522102.8122475464,1000143.5202413051
345,1521883.6604490865,1000639.1030010341
346,1521887.7291164424,1000644.7991353326
347,1521891.7977837985,1000650.495269631
348,1521895.8664511545,1000656.1914039295
349,1521899.9351185106,1000661.887538228
350,1521904.0037858665,1000667.5836725264
351,1521908.0724532227,1000673.2798068248
352,1521912.1411205786,1000678.9759411232
353,1521916.2097879348,1000684.6720754217
354,1521920.2784552907,1000690.3682097201
355,1521924.3471226469,1000696.0643440186
356,1521928.4157900028,1000701.760478317
357,1521932.484457359,1000707.4566126155
358,1521936.5531247149,1000713.152746914
359,1521940.621792071,1000718.8488812124
360,1521944.690459427,1000724.5450155109
361,1521948.759126783,1000730.2411498092
362,1521952.827794139,1000735.9372841077
363,1521956.896461495,1000741.6334184061
364,1521960.9651288511,1000747.3295527046
365,1521965.033796207,1000753.025687003
366,1521969.1024635632,1000758.7218213015
367,1521973.1711309191,1000764.4179556
368,1521977.2397982753,1000770.1140898984
369,1521981.3084656312,1000775.8102241969
370,1521985.3771329874,1000781.5063584953
371,1521989.4458003433,1000787.2024927937
372,1521993.5144676995,1000792.8986270921
373,1521997.5831350554,1000798.5947613906
374,1522001.6518024115,1000804.290895689
375,1522005.7204697675,1000809.9870299875
376,1522009.7891371236,1000815.683164286
377,1522013.8578044795,1000821.3792985844
378,1522017.9264718357,1000827.0754328829
379,1522021.9951391916,1000832.7715671813
380,1522026.0638065476,1000838.4677014798
381,1522030.1324739037,1000844.1638357783
382,1522034.2011412596,1000849.8599700766
383,1522038.2698086158,1000855.556104375
384,1522042.3384759717,1000861.2522386735
385,1522046.4071433279,1000866.948372972
386,1522050.4758106838,1000872.6445072704
387,1522054.54447804,1000878.3406415689
388,1522058.6131453959,1000884.0367758673
389,1522062.681812752,1000889.7329101658
390,1522066.750480108,1000895.4290444643
391,1522070.8191474641,1000901.1251787627
392,1522074.88781482,1000906.821313061
393,1522078.9564821762,1000912.5174473595
394,1522083.0251495321,1000918.213581658
395,1522087.0938168883,1000923.9097159564
396,1522091.1624842442,1000929.6058502549
397,1522097.0356852121,1000937.82833161
398,1521865.0699566638,1000636.693810951
399,1521858.0712804783,1000636.8299419517
400,1521851.0726042925,1000636.9660729525
401,1521844.073928107,1000637.1022039532
402,1521837.0752519215,1000637.2383349539
403,1521830.0765757358,1000637.3744659547
404,1521823.0778995503,1000637.5105969554
405,1521816.0792233646,1000637.6467279561
406,1521809.080547179,1000637.782858957
407,1521802.0818709936,1000637.9189899577
408,1521795.0831948079,1000638.0551209584
409,1521788.0845186224,1000638.1912519591
410,1521781.0858424369,1000638.3273829599
411,1521774.0871662511,1000638.4635139606
412,1521767.0884900657,1000638.5996449613
413,1521760.08981388,1000638.7357759621
414,1521753.0911376944,1000638.8719069628
415,1521746.092461509,1000639.0080379635
416,1521739.0937853232,1000639.1441689644
417,1521732.0951091377,1000639.2802999651
418,1521725.0964329522,1000639.4164309658
419,1521718.0977567665,1000639.5525619666
420,1521711.099080581,1000639.6886929673
421,1521704.1004043953,1000639.824823968
422,1521697.1017282098,1000639.9609549688
423,1521690.1030520243,1000640.0970859695
424,1521683.1043758385,1000640.2332169702
425,1521676.105699653,1000640.369347971
426,1521669.1070234675,1000640.5054789718
427,1521662.1083472818,1000640.6416099725
428,1521655.1096710963,1000640.7777409733
429,1521648.1109949108,1000640.913871974
430,1521641.112318725,1000641.0500029747
431,1521634.1136425396,1000641.1861339754
432,1521627.1149663539,1000641.3222649762
433,1521620.1162901684,1000641.4583959769
434,1521613.1176139829,1000641.5945269776
435,1521606.1189377971,1000641.7306579784
436,1521599.1202616116,1000641.8667889792
437,1521592.1215854262,1000642.0029199799
438,1521585.1229092404,1000642.1390509807
439,1521578.124233055,1000642.2751819814
440,1521571.1255568692,1000642.4113129821
441,1521564.1268806837,1000642.5474439829
442,1521557.1282044982,1000642.6835749836
443,1521550.1295283125,1000642.8197059843
444,1521543.130852127,1000642.9558369851
445,1521536.1321759415,1000643.0919679858
446,1521529.1334997558,1000643.2280989866
447,1521522.1348235703,1000643.3642299874
448,1521515.1361473845,1000643.5003609881
449,1521508.137471199,1000643.6364919888
450,1521501.1387950135,1000643.7726229896
451,1521494.1401188278,1000643.9087539903
452,1521487.1414426423,1000644.044884991
453,1521480.1427664568,1000644.1810159917
454,1521473.144090271,1000644.3171469925
455,1521466.1454140856,1000644.4532779932
456,1521459.1467379,1000644.589408994
457,1521452.1480617144,1000644.7255399948
458,1521445.1493855289,1000644.8616709955
459,1521438.1507093431,1000644.9978019962
460,1521431.1520331576,1000645.133932997
461,1521424.1533569722,1000645.2700639977
462,1521417.1546807864,1000645.4061949984
463,1521410.156004601,1000645.5423259992
464,1521403.1573284154,1000645.678457
465,1521396.1586522297,1000645.8145880006
466,1521389.1599760442,1000645.9507190015
467,1521382.1612998585,1000646.0868500022
468,1521375.162623673,1000646.2229810029
469,1521368.1639474875,1000646.3591120037
470,1521361.1652713018,1000646.4952430044
471,1521354.1665951163,1000646.6313740051
472,1521347.1679189308,1000646.7675050058
473,1521340.169242745,1000646.9036360066
474,1521333.1705665595,1000647.0397670073
475,1521326.171890374,1000647.175898008
476,1521319.1732141883,1000647.3120290089
477,1521312.1745380028,1000647.4481600096
478,1521305.175861817,1000647.5842910103
479,1521298.1771856316,1000647.7204220111
480,1521289.877174337,1000647.8818652346
481,1520454.3427225365,1000479.7025904737
482,1520461.2939662866,1000480.5273391178
483,1520468.2452100369,1000481.3520877619
484,1520475.196453787,1000482.176836406
485,1520482.1476975372,1000483.0015850501
486,1520489.0989412873,1000483.8263336942
487,1520496.0501850375,1000484.6510823383
488,1520503.0014287876,1000485.4758309823
489,1520509.9526725376,1000486.3005796265
490,1520516.903916288,1000487.1253282706
491,1520523.855160038,1000487.9500769146
492,1520530.8064037883,1000488.7748255588
493,1520537.7576475383,1000489.5995742029
494,1520544.7088912886,1000490.4243228469
495,1520551.6601350387,1000491.2490714911
496,1520558.611378789,1000492.0738201352
497,1520565.562622539,1000492.8985687792
498,1520572.513866289,1000493.7233174234
499,1520579.4651100393,1000494.5480660674
500,1520586.4163537894,1000495.3728147115
501,1520593.3675975397,1000496.1975633557
502,1520600.3188412897,1000497.0223119997
503,1520607.27008504,1000497.8470606438
504,1520614.22132879,1000498.671809288
505,1520621.1725725401,1000499.496557932
506,1520628.1238162904,1000500.3213065761
507,1520635.0750600405,1000501.1460552203
508,1520642.0263037907,1000501.9708038643
509,1520648.9775475408,1000502.7955525084
510,1520655.928791291,1000503.6203011525
511,1520662.8800350411,1000504.4450497966
512,1520669.8312787914,1000505.2697984407
513,1520676.7825225415,1000506.0945470848
514,1520683.7337662915,1000506.9192957289
515,1520690.6850100418,1000507.744044373
516,1520697.6362537919,1000508.5687930171
517,1520704.5874975421,1000509.3935416612
518,1520711.5387412922,1000510.2182903052
519,1520718.4899850425,1000511.0430389494
520,1520725.4412287925,1000511.8677875935
521,1520732.3924725426,1000512.6925362375
522,1520739.3437162929,1000513.5172848817
523,1520746.294960043,1000514.3420335258
524,1520753.2462037932,1000515.1667821698
525,1520760.1974475433,1000515.991530814
526,1520767.1486912936,1000516.8162794581
527,1520774.0999350436,1000517.6410281021
528,1520781.051178794,1000518.4657767463
529,1520788.002422544,1000519.2905253903
530,1520794.953666294,1000520.1152740344
531,1520801.9049100443,1000520.9400226786
532,1520808.8561537943,1000521.7647713226
533,1520815.8073975446,1000522.5895199667
534,1520822.7586412947,1000523.4142686109
535,1520829.709885045,1000524.2390172549
536,1520836.661128795,1000525.063765899
537,1520843.612372545,1000525.8885145432
538,1520850.5636162953,1000526.7132631872
539,1520857.5148600454,1000527.5380118313
540,1520864.4661037957,1000528.3627604754
541,1520871.4173475457,1000529.1875091195
542,1520878.368591296,1000530.0122577637
543,1520885.319835046,1000530.8370064077
544,1520892.2710787964,1000531.6617550518
545,1520899.2223225464,1000532.486503696
546,1520906.1735662965,1000533.31125234
547,1520913.1248100467,1000534.1360009841
548,1520920.0760537968,1000534.9607496283
549,1520927.027297547,1000535.7854982723
550,1520933.9785412971,1000536.6102469164
551,1520940.9297850474,1000537.4349955604
552,1520947.8810287975,1000538.2597442046
553,1520954.8322725475,1000539.0844928487
554,1520961.7835162978,1000539.9092414927
555,1520968.7347600479,1000540.7339901369
556,1520975.6860037982,1000541.558738781
557,1520982.6372475482,1000542.383487425
558,1520989.5884912985,1000543.2082360692
559,1520996.5397350485,1000544.0329847133
560,1521003.4909787988,1000544.8577333573
561,1521010.4422225489,1000545.6824820015
562,1521017.393466299,1000546.5072306455
563,1521024.3447100492,1000547.3319792897
564,1521031.2959537993,1000548.1567279338
565,1521038.2471975496,1000548.9814765778
566,1521045.1984412996,1000549.806225222
567,1521052.14968505,1000550.6309738661
568,1521059.1009288,1000551.4557225101
569,1521066.05217255,1000552.2804711543
570,1521073.0034163003,1000553.1052197984
571,1521079.9546600503,1000553.9299684424
572,1521086.9059038006,1000554.7547170866
573,1521093.8571475507,1000555.5794657306
574,1521100.808391301,1000556.4042143747
575,1521107.759635051,1000557.2289630189
576,1521114.7108788013,1000558.0537116629
577,1521121.6621225514,1000558.878460307
578,1521128.6133663014,1000559.7032089512
579,1521135.5646100517,1000560.5279575952
580,1521142.5158538017,1000561.3527062393
581,1521149.467097552,1000562.1774548833
582,1521156.418341302,1000563.0022035275
583,1521163.3695850524,1000563.8269521716
584,1521170.3208288024,1000564.6517008157
585,1521177.2720725525,1000565.4764494598
586,1521184.2233163028,1000566.3011981039
587,1521191.1745600528,1000567.125946748
588,1521198.125803803,1000567.9506953921
589,1521205.0770475531,1000568.7754440362
590,1521212.0282913034,1000569.6001926803
591,1521218.9795350535,1000570.4249413244
592,1521225.9307788038,1000571.2496899684
593,1521232.8820225538,1000572.0744386126
594,1521239.8332663039,1000572.8991872567
595,1521246.7845100542,1000573.7239359007
596,1521253.7357538042,1000574.5486845449
597,1521260.6869975545,1000575.373433189
598,1521270.2930261076,1000576.5131657763
599,1520440.3360224597,1000472.0589100907
600,1520440.220906869,1000465.0598566976
601,1520440.1057912784,1000458.0608033043
602,1520439.9906756878,1000451.0617499112
603,1520439.8755600972,1000444.0626965179
604,1520439.7604445065,1000437.0636431248
605,1520439.645328916,1000430.0645897315
606,1520439.5302133253,1000423.0655363384
607,1520439.4150977344,1000416.0664829451
608,1520439.2999821438,1000409.067429552
609,1520439.1848665532,1000402.0683761587
610,1520439.0697509625,1000395.0693227656
611,1520438.954635372,1000388.0702693723
612,1520438.8395197813,1000381.0712159792
613,1520438.7244041907,1000374.072162586
614,1520438.6092886,1000367.0731091928
615,1520438.4941730094,1000360.0740557996
616,1520438.3790574188,1000353.0750024064
617,1520438.2639418282,1000346.0759490132
618,1520438.1488262375,1000339.07689562
619,1520438.033710647,1000332.0778422268
620,1520437.9185950563,1000325.0787888336
621,1520437.8034794657,1000318.0797354404
622,1520437.688363875,1000311.0806820472
623,1520437.5732482842,1000304.081628654
624,1520437.4581326935,1000297.0825752609
625,1520437.343017103,1000290.0835218676
626,1520437.2279015123,1000283.0844684745
627,1520437.1127859217,1000276.0854150812
628,1520436.997670331,1000269.0863616881
629,1520436.8825547404,1000262.0873082948
630,1520436.7674391498,1000255.0882549017
631,1520436.6523235592,1000248.0892015084
632,1520436.5372079685,1000241.0901481153
633,1520436.422092378,1000234.091094722
634,1520436.3069767873,1000227.0920413289
635,1520436.1918611967,1000220.0929879356
636,1520436.076745606,1000213.0939345425
637,1520435.9616300154,1000206.0948811494
638,1520435.8465144248,1000199.0958277561
639,1520435.731398834,1000192.096774363
640,1520435.6162832433,1000185.0977209697
641,1520435.5011676527,1000178.0986675766
642,1520435.386052062,1000171.0996141833
643,1520435.2709364714,1000164.1005607902
644,1520435.1558208808,1000157.1015073969
645,1520435.0407052902,1000150.1024540038
646,1520434.9255896995,1000143.1034006105
647,1520434.810474109,1000136.1043472174
648,1520434.6953585183,1000129.1052938242
649,1520434.5802429277,1000122.106240431
650,1520434.465127337,1000115.1071870378
651,1520434.3500117464,1000108.1081336446
652,1520434.2348961558,1000101.1090802514
653,1520434.1197805651,1000094.1100268582
654,1520434.0046649743,1000087.110973465
655,1520433.8895493837,1000080.1119200718
656,1520433.774433793,1000073.1128666786
657,1520433.6593182024,1000066.1138132854
658,1520433.5442026118,1000059.1147598922
659,1520433.4290870212,1000052.115706499
660,1520433.3139714305,1000045.1166531058
661,1520433.19885584,1000038.1175997127
662,1520433.0837402493,1000031.1185463194
663,1520432.9686246586,1000024.1194929263
664,1520432.853509068,1000017.120439533
665,1520432.7383934774,1000010.1213861399
666,1520432.6232778868,1000003.1223327466
667,1520432.5081622961,999996.1232793535
668,1520432.3930467055,999989.1242259602
669,1520432.277931115,999982.1251725671
670,1520432.162815524,999975.1261191738
671,1520432.0476999334,999968.1270657807
672,1520431.9325843428,999961.1280123875
673,1520431.8174687522,999954.1289589943
674,1520431.7023531615,999947.1299056011
675,1520431.587237571,999940.1308522079
676,1520431.4721219803,999933.1317988147
677,1520431.3570063896,999926.1327454215
678,1520431.241890799,999919.1336920284
679,1520431.1267752084,999912.1346386351
680,1520431.0116596178,999905.135585242
681,1520430.8965440271,999898.1365318487
682,1520430.7814284365,999891.1374784556
683,1520430.666312846,999884.1384250623
684,1520430.5511972553,999877.1393716692
685,1520430.4360816646,999870.140318276
686,1520430.3209660738,999863.1412648828
687,1520430.2058504832,999856.1422114896
688,1520430.0907348925,999849.1431580964
689,1520429.975619302,999842.1441047032
690,1520429.8605037113,999835.14505131
691,1520429.7453881206,999828.1459979168
692,1520429.63027253,999821.1469445236
693,1520429.5151569394,999814.1478911304
694,1520429.4000413488,999807.1488377372
695,1520429.2849257581,999800.149784344
696,1520429.1698101675,999793.1507309508
697,1520429.054694577,999786.1516775576
698,1520428.9395789863,999779.1526241645
699,1520428.8244633956,999772.1535707712
700,1520428.709347805,999765.1545173781
701,1520428.5942322144,999758.1554639848
702,1520428.4791166235,999751.1564105917
703,1520428.364001033,999744.1573571984
704,1520428.2488854423,999737.1583038053
705,1520428.1337698516,999730.159250412
706,1520428.0159241473,999722.9942054998
707,1520434.0475512894,1000485.6330104134
708,1520427.0481734287,1000485.7263354515
709,1520420.048795568,1000485.8196604897
710,1520413.0494177071,1000485.9129855278
711,1520406.0500398465,1000486.006310566
712,1520399.0506619858,1000486.0996356041
